x,y,z,string,dom
195.02999877929688,125.58999633789062,416.7300109863281,47,6
195.02999877929688,125.58999633789062,399.7099914550781,47,7
195.02999877929688,125.58999633789062,382.69000244140625,47,8
195.02999877929688,125.58999633789062,365.6700134277344,47,9
195.02999877929688,125.58999633789062,348.6499938964844,47,10
195.02999877929688,125.58999633789062,331.6300048828125,47,11
195.02999877929688,125.58999633789062,314.6099853515625,47,12
195.02999877929688,125.58999633789062,297.5899963378906,47,13
195.02999877929688,125.58999633789062,280.55999755859375,47,14
195.02999877929688,125.58999633789062,263.5400085449219,47,15
195.02999877929688,125.58999633789062,246.52000427246094,47,16
195.02999877929688,125.58999633789062,229.5,47,17
195.02999877929688,125.58999633789062,212.47999572753906,47,18
195.02999877929688,125.58999633789062,195.4600067138672,47,19
195.02999877929688,125.58999633789062,178.44000244140625,47,20
195.02999877929688,125.58999633789062,161.4199981689453,47,21
195.02999877929688,125.58999633789062,144.39999389648438,47,22
195.02999877929688,125.58999633789062,127.37999725341797,47,23
195.02999877929688,125.58999633789062,110.36000061035156,47,24
195.02999877929688,125.58999633789062,93.33999633789062,47,25
195.02999877929688,125.58999633789062,76.31999969482422,47,26
195.02999877929688,125.58999633789062,59.29999923706055,47,27
195.02999877929688,125.58999633789062,42.27000045776367,47,28
195.02999877929688,125.58999633789062,25.25,47,29
195.02999877929688,125.58999633789062,8.229999542236328,47,30
195.02999877929688,125.58999633789062,-8.789999961853027,47,31
195.02999877929688,125.58999633789062,-25.809999465942383,47,32
195.02999877929688,125.58999633789062,-42.83000183105469,47,33
195.02999877929688,125.58999633789062,-59.849998474121094,47,34
195.02999877929688,125.58999633789062,-76.87000274658203,47,35
195.02999877929688,125.58999633789062,-93.88999938964844,47,36
195.02999877929688,125.58999633789062,-110.91000366210938,47,37
195.02999877929688,125.58999633789062,-127.93000030517578,47,38
195.02999877929688,125.58999633789062,-144.9499969482422,47,39
195.02999877929688,125.58999633789062,-161.97000122070312,47,40
195.02999877929688,125.58999633789062,-179.0,47,41
195.02999877929688,125.58999633789062,-196.02000427246094,47,42
195.02999877929688,125.58999633789062,-213.0399932861328,47,43
195.02999877929688,125.58999633789062,-230.05999755859375,47,44
195.02999877929688,125.58999633789062,-247.0800018310547,47,45
195.02999877929688,125.58999633789062,-264.1000061035156,47,46
195.02999877929688,125.58999633789062,-281.1199951171875,47,47
195.02999877929688,125.58999633789062,-298.1400146484375,47,48
195.02999877929688,125.58999633789062,-315.1600036621094,47,49
195.02999877929688,125.58999633789062,-332.17999267578125,47,50
195.02999877929688,125.58999633789062,-349.20001220703125,47,51
195.02999877929688,125.58999633789062,-366.2200012207031,47,52
195.02999877929688,125.58999633789062,-383.239990234375,47,53
195.02999877929688,125.58999633789062,-400.2699890136719,47,54
195.02999877929688,125.58999633789062,-417.2900085449219,47,55
195.02999877929688,125.58999633789062,-434.30999755859375,47,56
195.02999877929688,125.58999633789062,-451.3299865722656,47,57
195.02999877929688,125.58999633789062,-468.3500061035156,47,58
195.02999877929688,125.58999633789062,-485.3699951171875,47,59
195.02999877929688,125.58999633789062,-502.3900146484375,47,60
330.0299987792969,127.19999694824219,500.8699951171875,48,1
330.0299987792969,127.19999694824219,483.8500061035156,48,2
330.0299987792969,127.19999694824219,466.8299865722656,48,3
330.0299987792969,127.19999694824219,449.79998779296875,48,4
330.0299987792969,127.19999694824219,432.7799987792969,48,5
330.0299987792969,127.19999694824219,415.760009765625,48,6
330.0299987792969,127.19999694824219,398.739990234375,48,7
330.0299987792969,127.19999694824219,381.7200012207031,48,8
330.0299987792969,127.19999694824219,364.70001220703125,48,9
330.0299987792969,127.19999694824219,347.67999267578125,48,10
330.0299987792969,127.19999694824219,330.6600036621094,48,11
330.0299987792969,127.19999694824219,313.6400146484375,48,12
330.0299987792969,127.19999694824219,296.6199951171875,48,13
330.0299987792969,127.19999694824219,279.6000061035156,48,14
330.0299987792969,127.19999694824219,262.5799865722656,48,15
330.0299987792969,127.19999694824219,245.55999755859375,48,16
330.0299987792969,127.19999694824219,228.52999877929688,48,17
330.0299987792969,127.19999694824219,211.50999450683594,48,18
330.0299987792969,127.19999694824219,194.49000549316406,48,19
330.0299987792969,127.19999694824219,177.47000122070312,48,20
330.0299987792969,127.19999694824219,160.4499969482422,48,21
330.0299987792969,127.19999694824219,143.42999267578125,48,22
330.0299987792969,127.19999694824219,126.41000366210938,48,23
330.0299987792969,127.19999694824219,109.38999938964844,48,24
330.0299987792969,127.19999694824219,92.37000274658203,48,25
330.0299987792969,127.19999694824219,75.3499984741211,48,26
330.0299987792969,127.19999694824219,58.33000183105469,48,27
330.0299987792969,127.19999694824219,41.310001373291016,48,28
330.0299987792969,127.19999694824219,24.290000915527344,48,29
330.0299987792969,127.19999694824219,7.260000228881836,48,30
330.0299987792969,127.19999694824219,-9.760000228881836,48,31
330.0299987792969,127.19999694824219,-26.780000686645508,48,32
330.0299987792969,127.19999694824219,-43.79999923706055,48,33
330.0299987792969,127.19999694824219,-60.81999969482422,48,34
330.0299987792969,127.19999694824219,-77.83999633789062,48,35
330.0299987792969,127.19999694824219,-94.86000061035156,48,36
330.0299987792969,127.19999694824219,-111.87999725341797,48,37
330.0299987792969,127.19999694824219,-128.89999389648438,48,38
330.0299987792969,127.19999694824219,-145.9199981689453,48,39
330.0299987792969,127.19999694824219,-162.94000244140625,48,40
330.0299987792969,127.19999694824219,-179.9600067138672,48,41
330.0299987792969,127.19999694824219,-196.97999572753906,48,42
330.0299987792969,127.19999694824219,-214.00999450683594,48,43
330.0299987792969,127.19999694824219,-231.02999877929688,48,44
330.0299987792969,127.19999694824219,-248.0500030517578,48,45
330.0299987792969,127.19999694824219,-265.07000732421875,48,46
330.0299987792969,127.19999694824219,-282.0899963378906,48,47
330.0299987792969,127.19999694824219,-299.1099853515625,48,48
330.0299987792969,127.19999694824219,-316.1300048828125,48,49
330.0299987792969,127.19999694824219,-333.1499938964844,48,50
330.0299987792969,127.19999694824219,-350.1700134277344,48,51
330.0299987792969,127.19999694824219,-367.19000244140625,48,52
330.0299987792969,127.19999694824219,-384.2099914550781,48,53
330.0299987792969,127.19999694824219,-401.2300109863281,48,54
330.0299987792969,127.19999694824219,-418.25,48,55
330.0299987792969,127.19999694824219,-435.2799987792969,48,56
330.0299987792969,127.19999694824219,-452.29998779296875,48,57
330.0299987792969,127.19999694824219,-469.32000732421875,48,58
330.0299987792969,127.19999694824219,-486.3399963378906,48,59
330.0299987792969,127.19999694824219,-504.8599853515625,48,60
472.04998779296875,127.9000015258789,504.2699890136719,49,1
472.04998779296875,127.9000015258789,487.25,49,2
472.04998779296875,127.9000015258789,470.2300109863281,49,3
472.04998779296875,127.9000015258789,453.2099914550781,49,4
472.04998779296875,127.9000015258789,436.19000244140625,49,5
472.04998779296875,127.9000015258789,419.1700134277344,49,6
472.04998779296875,127.9000015258789,402.1499938964844,49,7
472.04998779296875,127.9000015258789,385.1300048828125,49,8
472.04998779296875,127.9000015258789,368.1099853515625,49,9
472.04998779296875,127.9000015258789,351.0899963378906,49,10
472.04998779296875,127.9000015258789,334.07000732421875,49,11
472.04998779296875,127.9000015258789,317.04998779296875,49,12
472.04998779296875,127.9000015258789,300.0299987792969,49,13
472.04998779296875,127.9000015258789,283.0,49,14
472.04998779296875,127.9000015258789,265.9800109863281,49,15
472.04998779296875,127.9000015258789,248.9600067138672,49,16
472.04998779296875,127.9000015258789,231.94000244140625,49,17
472.04998779296875,127.9000015258789,214.9199981689453,49,18
472.04998779296875,127.9000015258789,197.89999389648438,49,19
472.04998779296875,127.9000015258789,180.8800048828125,49,20
472.04998779296875,127.9000015258789,163.86000061035156,49,21
472.04998779296875,127.9000015258789,146.83999633789062,49,22
472.04998779296875,127.9000015258789,129.82000732421875,49,23
472.04998779296875,127.9000015258789,112.80000305175781,49,24
472.04998779296875,127.9000015258789,95.77999877929688,49,25
472.04998779296875,127.9000015258789,78.76000213623047,49,26
472.04998779296875,127.9000015258789,61.7400016784668,49,27
472.04998779296875,127.9000015258789,44.709999084472656,49,28
472.04998779296875,127.9000015258789,27.690000534057617,49,29
472.04998779296875,127.9000015258789,10.670000076293945,49,30
472.04998779296875,127.9000015258789,-6.349999904632568,49,31
472.04998779296875,127.9000015258789,-23.3700008392334,49,32
472.04998779296875,127.9000015258789,-40.38999938964844,49,33
472.04998779296875,127.9000015258789,-57.40999984741211,49,34
472.04998779296875,127.9000015258789,-74.43000030517578,49,35
472.04998779296875,127.9000015258789,-91.44999694824219,49,36
472.04998779296875,127.9000015258789,-108.47000122070312,49,37
472.04998779296875,127.9000015258789,-125.48999786376953,49,38
472.04998779296875,127.9000015258789,-142.50999450683594,49,39
472.04998779296875,127.9000015258789,-159.52999877929688,49,40
472.04998779296875,127.9000015258789,-176.55999755859375,49,41
472.04998779296875,127.9000015258789,-193.5800018310547,49,42
472.04998779296875,127.9000015258789,-210.60000610351562,49,43
472.04998779296875,127.9000015258789,-227.6199951171875,49,44
472.04998779296875,127.9000015258789,-244.63999938964844,49,45
472.04998779296875,127.9000015258789,-261.6600036621094,49,46
472.04998779296875,127.9000015258789,-278.67999267578125,49,47
472.04998779296875,127.9000015258789,-295.70001220703125,49,48
472.04998779296875,127.9000015258789,-312.7200012207031,49,49
472.04998779296875,127.9000015258789,-329.739990234375,49,50
472.04998779296875,127.9000015258789,-346.760009765625,49,51
472.04998779296875,127.9000015258789,-363.7799987792969,49,52
472.04998779296875,127.9000015258789,-380.79998779296875,49,53
472.04998779296875,127.9000015258789,-397.8299865722656,49,54
472.04998779296875,127.9000015258789,-414.8500061035156,49,55
472.04998779296875,127.9000015258789,-431.8699951171875,49,56
472.04998779296875,127.9000015258789,-448.8900146484375,49,57
472.04998779296875,127.9000015258789,-465.9100036621094,49,58
472.04998779296875,127.9000015258789,-482.92999267578125,49,59
472.04998779296875,127.9000015258789,-499.95001220703125,49,60
576.3699951171875,170.9199981689453,494.0400085449219,50,1
576.3699951171875,170.9199981689453,477.0199890136719,50,2
576.3699951171875,170.9199981689453,460.0,50,3
576.3699951171875,170.9199981689453,442.9800109863281,50,4
576.3699951171875,170.9199981689453,425.9599914550781,50,5
576.3699951171875,170.9199981689453,408.94000244140625,50,6
576.3699951171875,170.9199981689453,391.9200134277344,50,7
576.3699951171875,170.9199981689453,374.8999938964844,50,8
576.3699951171875,170.9199981689453,357.8800048828125,50,9
576.3699951171875,170.9199981689453,340.8599853515625,50,10
576.3699951171875,170.9199981689453,323.8399963378906,50,11
576.3699951171875,170.9199981689453,306.82000732421875,50,12
576.3699951171875,170.9199981689453,289.79998779296875,50,13
576.3699951171875,170.9199981689453,272.7699890136719,50,14
576.3699951171875,170.9199981689453,255.75,50,15
576.3699951171875,170.9199981689453,238.72999572753906,50,16
576.3699951171875,170.9199981689453,221.7100067138672,50,17
576.3699951171875,170.9199981689453,204.69000244140625,50,18
576.3699951171875,170.9199981689453,187.6699981689453,50,19
576.3699951171875,170.9199981689453,170.64999389648438,50,20
576.3699951171875,170.9199981689453,153.6300048828125,50,21
576.3699951171875,170.9199981689453,136.61000061035156,50,22
576.3699951171875,170.9199981689453,119.58999633789062,50,23
576.3699951171875,170.9199981689453,102.56999969482422,50,24
576.3699951171875,170.9199981689453,85.55000305175781,50,25
576.3699951171875,170.9199981689453,68.52999877929688,50,26
576.3699951171875,170.9199981689453,51.5099983215332,50,27
576.3699951171875,170.9199981689453,34.47999954223633,50,28
576.3699951171875,170.9199981689453,17.459999084472656,50,29
576.3699951171875,170.9199981689453,0.4399999976158142,50,30
576.3699951171875,170.9199981689453,-16.579999923706055,50,31
576.3699951171875,170.9199981689453,-33.599998474121094,50,32
576.3699951171875,170.9199981689453,-50.619998931884766,50,33
576.3699951171875,170.9199981689453,-67.63999938964844,50,34
576.3699951171875,170.9199981689453,-84.66000366210938,50,35
576.3699951171875,170.9199981689453,-101.68000030517578,50,36
576.3699951171875,170.9199981689453,-118.69999694824219,50,37
576.3699951171875,170.9199981689453,-135.72000122070312,50,38
576.3699951171875,170.9199981689453,-152.74000549316406,50,39
576.3699951171875,170.9199981689453,-169.75999450683594,50,40
576.3699951171875,170.9199981689453,-186.7899932861328,50,41
576.3699951171875,170.9199981689453,-203.80999755859375,50,42
576.3699951171875,170.9199981689453,-220.8300018310547,50,43
576.3699951171875,170.9199981689453,-237.85000610351562,50,44
576.3699951171875,170.9199981689453,-254.8699951171875,50,45
576.3699951171875,170.9199981689453,-271.8900146484375,50,46
576.3699951171875,170.9199981689453,-288.9100036621094,50,47
576.3699951171875,170.9199981689453,-305.92999267578125,50,48
576.3699951171875,170.9199981689453,-322.95001220703125,50,49
576.3699951171875,170.9199981689453,-339.9700012207031,50,50
576.3699951171875,170.9199981689453,-356.989990234375,50,51
576.3699951171875,170.9199981689453,-374.010009765625,50,52
576.3699951171875,170.9199981689453,-391.0299987792969,50,53
576.3699951171875,170.9199981689453,-408.05999755859375,50,54
576.3699951171875,170.9199981689453,-425.0799865722656,50,55
576.3699951171875,170.9199981689453,-442.1000061035156,50,56
576.3699951171875,170.9199981689453,-459.1199951171875,50,57
576.3699951171875,170.9199981689453,-476.1400146484375,50,58
576.3699951171875,170.9199981689453,-493.1600036621094,50,59
576.3699951171875,170.9199981689453,-510.17999267578125,50,60
-481.6000061035156,101.38999938964844,502.04998779296875,51,1
-481.6000061035156,101.38999938964844,485.0299987792969,51,2
-481.6000061035156,101.38999938964844,468.010009765625,51,3
-481.6000061035156,101.38999938964844,450.989990234375,51,4
-481.6000061035156,101.38999938964844,433.9700012207031,51,5
-481.6000061035156,101.38999938964844,416.95001220703125,51,6
-481.6000061035156,101.38999938964844,399.92999267578125,51,7
-481.6000061035156,101.38999938964844,382.9100036621094,51,8
-481.6000061035156,101.38999938964844,365.8900146484375,51,9
-481.6000061035156,101.38999938964844,348.8699951171875,51,10
-481.6000061035156,101.38999938964844,331.8500061035156,51,11
-481.6000061035156,101.38999938964844,314.8299865722656,51,12
-481.6000061035156,101.38999938964844,297.80999755859375,51,13
-481.6000061035156,101.38999938964844,280.7799987792969,51,14
-481.6000061035156,101.38999938964844,263.760009765625,51,15
-481.6000061035156,101.38999938964844,246.74000549316406,51,16
-481.6000061035156,101.38999938964844,229.72000122070312,51,17
-481.6000061035156,101.38999938964844,212.6999969482422,51,18
-481.6000061035156,101.38999938964844,195.67999267578125,51,19
-481.6000061035156,101.38999938964844,178.66000366210938,51,20
-481.6000061035156,101.38999938964844,161.63999938964844,51,21
-481.6000061035156,101.38999938964844,144.6199951171875,51,22
-481.6000061035156,101.38999938964844,127.5999984741211,51,23
-481.6000061035156,101.38999938964844,110.58000183105469,51,24
-481.6000061035156,101.38999938964844,93.55999755859375,51,25
-481.6000061035156,101.38999938964844,76.54000091552734,51,26
-481.6000061035156,101.38999938964844,59.5099983215332,51,27
-481.6000061035156,101.38999938964844,42.4900016784668,51,28
-481.6000061035156,101.38999938964844,25.469999313354492,51,29
-481.6000061035156,101.38999938964844,8.449999809265137,51,30
-481.6000061035156,101.38999938964844,-8.569999694824219,51,31
-481.6000061035156,101.38999938964844,-25.59000015258789,51,32
-481.6000061035156,101.38999938964844,-42.61000061035156,51,33
-481.6000061035156,101.38999938964844,-59.630001068115234,51,34
-481.6000061035156,101.38999938964844,-76.6500015258789,51,35
-481.6000061035156,101.38999938964844,-93.66999816894531,51,36
-481.6000061035156,101.38999938964844,-110.69000244140625,51,37
-481.6000061035156,101.38999938964844,-127.70999908447266,51,38
-481.6000061035156,101.38999938964844,-144.72999572753906,51,39
-481.6000061035156,101.38999938964844,-161.75999450683594,51,40
-481.6000061035156,101.38999938964844,-178.77999877929688,51,41
-481.6000061035156,101.38999938964844,-195.8000030517578,51,42
-481.6000061035156,101.38999938964844,-212.82000732421875,51,43
-481.6000061035156,101.38999938964844,-229.83999633789062,51,44
-481.6000061035156,101.38999938964844,-246.86000061035156,51,45
-481.6000061035156,101.38999938964844,-263.8800048828125,51,46
-481.6000061035156,101.38999938964844,-280.8999938964844,51,47
-481.6000061035156,101.38999938964844,-297.9200134277344,51,48
-481.6000061035156,101.38999938964844,-314.94000244140625,51,49
-481.6000061035156,101.38999938964844,-331.9599914550781,51,50
-481.6000061035156,101.38999938964844,-348.9800109863281,51,51
-481.6000061035156,101.38999938964844,-366.0,51,52
-481.6000061035156,101.38999938964844,-383.0199890136719,51,53
-481.6000061035156,101.38999938964844,-400.04998779296875,51,54
-481.6000061035156,101.38999938964844,-417.07000732421875,51,55
-481.6000061035156,101.38999938964844,-434.0899963378906,51,56
-481.6000061035156,101.38999938964844,-451.1099853515625,51,57
-481.6000061035156,101.38999938964844,-468.1300048828125,51,58
-481.6000061035156,101.38999938964844,-484.9200134277344,51,59
-481.6000061035156,101.38999938964844,-501.94000244140625,51,60
-358.44000244140625,120.55999755859375,498.05999755859375,52,1
-358.44000244140625,120.55999755859375,481.0400085449219,52,2
-358.44000244140625,120.55999755859375,464.0199890136719,52,3
-358.44000244140625,120.55999755859375,447.0,52,4
-358.44000244140625,120.55999755859375,429.9800109863281,52,5
-358.44000244140625,120.55999755859375,412.9599914550781,52,6
-358.44000244140625,120.55999755859375,395.94000244140625,52,7
-358.44000244140625,120.55999755859375,378.9200134277344,52,8
-358.44000244140625,120.55999755859375,361.8999938964844,52,9
-358.44000244140625,120.55999755859375,344.8800048828125,52,10
-358.44000244140625,120.55999755859375,327.8599853515625,52,11
-358.44000244140625,120.55999755859375,310.8399963378906,52,12
-358.44000244140625,120.55999755859375,293.82000732421875,52,13
-358.44000244140625,120.55999755859375,276.7900085449219,52,14
-358.44000244140625,120.55999755859375,259.7699890136719,52,15
-358.44000244140625,120.55999755859375,242.75,52,16
-358.44000244140625,120.55999755859375,225.72999572753906,52,17
-358.44000244140625,120.55999755859375,208.7100067138672,52,18
-358.44000244140625,120.55999755859375,191.69000244140625,52,19
-358.44000244140625,120.55999755859375,174.6699981689453,52,20
-358.44000244140625,120.55999755859375,157.64999389648438,52,21
-358.44000244140625,120.55999755859375,140.6300048828125,52,22
-358.44000244140625,120.55999755859375,123.61000061035156,52,23
-358.44000244140625,120.55999755859375,106.58999633789062,52,24
-358.44000244140625,120.55999755859375,89.56999969482422,52,25
-358.44000244140625,120.55999755859375,72.55000305175781,52,26
-358.44000244140625,120.55999755859375,55.529998779296875,52,27
-358.44000244140625,120.55999755859375,38.5,52,28
-358.44000244140625,120.55999755859375,21.479999542236328,52,29
-358.44000244140625,120.55999755859375,4.460000038146973,52,30
-358.44000244140625,120.55999755859375,-12.5600004196167,52,31
-358.44000244140625,120.55999755859375,-29.579999923706055,52,32
-358.44000244140625,120.55999755859375,-46.599998474121094,52,33
-358.44000244140625,120.55999755859375,-63.619998931884766,52,34
-358.44000244140625,120.55999755859375,-80.63999938964844,52,35
-358.44000244140625,120.55999755859375,-97.66000366210938,52,36
-358.44000244140625,120.55999755859375,-114.68000030517578,52,37
-358.44000244140625,120.55999755859375,-131.6999969482422,52,38
-358.44000244140625,120.55999755859375,-148.72000122070312,52,39
-358.44000244140625,120.55999755859375,-165.74000549316406,52,40
-358.44000244140625,120.55999755859375,-182.77000427246094,52,41
-358.44000244140625,120.55999755859375,-199.7899932861328,52,42
-358.44000244140625,120.55999755859375,-216.80999755859375,52,43
-358.44000244140625,120.55999755859375,-233.8300018310547,52,44
-358.44000244140625,120.55999755859375,-250.85000610351562,52,45
-358.44000244140625,120.55999755859375,-267.8699951171875,52,46
-358.44000244140625,120.55999755859375,-284.8900146484375,52,47
-358.44000244140625,120.55999755859375,-301.9100036621094,52,48
-358.44000244140625,120.55999755859375,-318.92999267578125,52,49
-358.44000244140625,120.55999755859375,-335.95001220703125,52,50
-358.44000244140625,120.55999755859375,-352.9700012207031,52,51
-358.44000244140625,120.55999755859375,-369.989990234375,52,52
-358.44000244140625,120.55999755859375,-387.010009765625,52,53
-358.44000244140625,120.55999755859375,-404.0400085449219,52,54
-358.44000244140625,120.55999755859375,-421.05999755859375,52,55
-358.44000244140625,120.55999755859375,-438.0799865722656,52,56
-358.44000244140625,120.55999755859375,-455.1000061035156,52,57
-358.44000244140625,120.55999755859375,-472.1199951171875,52,58
-358.44000244140625,120.55999755859375,-489.1400146484375,52,59
-358.44000244140625,120.55999755859375,-506.1600036621094,52,60
-234.9499969482422,140.44000244140625,500.05999755859375,53,1
-234.9499969482422,140.44000244140625,483.0400085449219,53,2
-234.9499969482422,140.44000244140625,466.0199890136719,53,3
-234.9499969482422,140.44000244140625,449.0,53,4
-234.9499969482422,140.44000244140625,431.9800109863281,53,5
-234.9499969482422,140.44000244140625,414.9599914550781,53,6
-234.9499969482422,140.44000244140625,397.94000244140625,53,7
-234.9499969482422,140.44000244140625,380.9200134277344,53,8
-234.9499969482422,140.44000244140625,363.8999938964844,53,9
-234.9499969482422,140.44000244140625,346.8800048828125,53,10
-234.9499969482422,140.44000244140625,329.8599853515625,53,11
-234.9499969482422,140.44000244140625,312.8399963378906,53,12
-234.9499969482422,140.44000244140625,295.82000732421875,53,13
-234.9499969482422,140.44000244140625,278.7900085449219,53,14
-234.9499969482422,140.44000244140625,261.7699890136719,53,15
-234.9499969482422,140.44000244140625,244.75,53,16
-234.9499969482422,140.44000244140625,227.72999572753906,53,17
-234.9499969482422,140.44000244140625,210.7100067138672,53,18
-234.9499969482422,140.44000244140625,193.69000244140625,53,19
-234.9499969482422,140.44000244140625,176.6699981689453,53,20
-234.9499969482422,140.44000244140625,159.64999389648438,53,21
-234.9499969482422,140.44000244140625,142.6300048828125,53,22
-234.9499969482422,140.44000244140625,125.61000061035156,53,23
-234.9499969482422,140.44000244140625,108.58999633789062,53,24
-234.9499969482422,140.44000244140625,91.56999969482422,53,25
-234.9499969482422,140.44000244140625,74.55000305175781,53,26
-234.9499969482422,140.44000244140625,57.529998779296875,53,27
-234.9499969482422,140.44000244140625,40.5,53,28
-234.9499969482422,140.44000244140625,23.479999542236328,53,29
-234.9499969482422,140.44000244140625,6.460000038146973,53,30
-234.9499969482422,140.44000244140625,-10.5600004196167,53,31
-234.9499969482422,140.44000244140625,-27.579999923706055,53,32
-234.9499969482422,140.44000244140625,-44.599998474121094,53,33
-234.9499969482422,140.44000244140625,-61.619998931884766,53,34
-234.9499969482422,140.44000244140625,-78.63999938964844,53,35
-234.9499969482422,140.44000244140625,-95.66000366210938,53,36
-234.9499969482422,140.44000244140625,-112.68000030517578,53,37
-234.9499969482422,140.44000244140625,-129.6999969482422,53,38
-234.9499969482422,140.44000244140625,-146.72000122070312,53,39
-234.9499969482422,140.44000244140625,-163.74000549316406,53,40
-234.9499969482422,140.44000244140625,-180.77000427246094,53,41
-234.9499969482422,140.44000244140625,-197.7899932861328,53,42
-234.9499969482422,140.44000244140625,-214.80999755859375,53,43
-234.9499969482422,140.44000244140625,-231.8300018310547,53,44
-234.9499969482422,140.44000244140625,-248.85000610351562,53,45
-234.9499969482422,140.44000244140625,-265.8699951171875,53,46
-234.9499969482422,140.44000244140625,-282.8900146484375,53,47
-234.9499969482422,140.44000244140625,-299.9100036621094,53,48
-234.9499969482422,140.44000244140625,-316.92999267578125,53,49
-234.9499969482422,140.44000244140625,-333.95001220703125,53,50
-234.9499969482422,140.44000244140625,-350.9700012207031,53,51
-234.9499969482422,140.44000244140625,-367.989990234375,53,52
-234.9499969482422,140.44000244140625,-385.010009765625,53,53
-234.9499969482422,140.44000244140625,-402.0400085449219,53,54
-234.9499969482422,140.44000244140625,-419.05999755859375,53,55
-234.9499969482422,140.44000244140625,-436.0799865722656,53,56
-234.9499969482422,140.44000244140625,-453.1000061035156,53,57
-234.9499969482422,140.44000244140625,-470.1199951171875,53,58
-234.9499969482422,140.44000244140625,-487.1400146484375,53,59
-234.9499969482422,140.44000244140625,-504.1600036621094,53,60
-111.51000213623047,159.97999572753906,500.5299987792969,54,1
-111.51000213623047,159.97999572753906,483.510009765625,54,2
-111.51000213623047,159.97999572753906,466.489990234375,54,3
-111.51000213623047,159.97999572753906,449.4700012207031,54,4
-111.51000213623047,159.97999572753906,432.45001220703125,54,5
-111.51000213623047,159.97999572753906,415.42999267578125,54,6
-111.51000213623047,159.97999572753906,398.4100036621094,54,7
-111.51000213623047,159.97999572753906,381.3900146484375,54,8
-111.51000213623047,159.97999572753906,364.3699951171875,54,9
-111.51000213623047,159.97999572753906,347.3500061035156,54,10
-111.51000213623047,159.97999572753906,330.3299865722656,54,11
-111.51000213623047,159.97999572753906,313.30999755859375,54,12
-111.51000213623047,159.97999572753906,296.2900085449219,54,13
-111.51000213623047,159.97999572753906,279.260009765625,54,14
-111.51000213623047,159.97999572753906,262.239990234375,54,15
-111.51000213623047,159.97999572753906,245.22000122070312,54,16
-111.51000213623047,159.97999572753906,228.1999969482422,54,17
-111.51000213623047,159.97999572753906,211.17999267578125,54,18
-111.51000213623047,159.97999572753906,194.16000366210938,54,19
-111.51000213623047,159.97999572753906,177.13999938964844,54,20
-111.51000213623047,159.97999572753906,160.1199951171875,54,21
-111.51000213623047,159.97999572753906,143.10000610351562,54,22
-111.51000213623047,159.97999572753906,126.08000183105469,54,23
-111.51000213623047,159.97999572753906,109.05999755859375,54,24
-111.51000213623047,159.97999572753906,92.04000091552734,54,25
-111.51000213623047,159.97999572753906,75.0199966430664,54,26
-111.51000213623047,159.97999572753906,58.0,54,27
-111.51000213623047,159.97999572753906,40.970001220703125,54,28
-111.51000213623047,159.97999572753906,23.950000762939453,54,29
-111.51000213623047,159.97999572753906,6.929999828338623,54,30
-111.51000213623047,159.97999572753906,-10.09000015258789,54,31
-111.51000213623047,159.97999572753906,-27.110000610351562,54,32
-111.51000213623047,159.97999572753906,-44.130001068115234,54,33
-111.51000213623047,159.97999572753906,-61.150001525878906,54,34
-111.51000213623047,159.97999572753906,-78.16999816894531,54,35
-111.51000213623047,159.97999572753906,-95.19000244140625,54,36
-111.51000213623047,159.97999572753906,-112.20999908447266,54,37
-111.51000213623047,159.97999572753906,-129.22999572753906,54,38
-111.51000213623047,159.97999572753906,-146.25,54,39
-111.51000213623047,159.97999572753906,-163.27000427246094,54,40
-111.51000213623047,159.97999572753906,-180.3000030517578,54,41
-111.51000213623047,159.97999572753906,-197.32000732421875,54,42
-111.51000213623047,159.97999572753906,-214.33999633789062,54,43
-111.51000213623047,159.97999572753906,-231.36000061035156,54,44
-111.51000213623047,159.97999572753906,-248.3800048828125,54,45
-111.51000213623047,159.97999572753906,-265.3999938964844,54,46
-111.51000213623047,159.97999572753906,-282.4200134277344,54,47
-111.51000213623047,159.97999572753906,-299.44000244140625,54,48
-111.51000213623047,159.97999572753906,-316.4599914550781,54,49
-111.51000213623047,159.97999572753906,-333.4800109863281,54,50
-111.51000213623047,159.97999572753906,-350.5,54,51
-111.51000213623047,159.97999572753906,-367.5199890136719,54,52
-111.51000213623047,159.97999572753906,-384.5400085449219,54,53
-111.51000213623047,159.97999572753906,-401.57000732421875,54,54
-111.51000213623047,159.97999572753906,-418.5899963378906,54,55
-111.51000213623047,159.97999572753906,-435.6099853515625,54,56
-111.51000213623047,159.97999572753906,-452.6300048828125,54,57
-111.51000213623047,159.97999572753906,-469.6499938964844,54,58
-111.51000213623047,159.97999572753906,-486.6700134277344,54,59
-111.51000213623047,159.97999572753906,-503.69000244140625,54,60
11.869999885559082,179.19000244140625,502.3399963378906,55,1
11.869999885559082,179.19000244140625,485.32000732421875,55,2
11.869999885559082,179.19000244140625,468.29998779296875,55,3
11.869999885559082,179.19000244140625,451.2799987792969,55,4
11.869999885559082,179.19000244140625,434.260009765625,55,5
11.869999885559082,179.19000244140625,417.239990234375,55,6
11.869999885559082,179.19000244140625,400.2200012207031,55,7
11.869999885559082,179.19000244140625,383.20001220703125,55,8
11.869999885559082,179.19000244140625,366.17999267578125,55,9
11.869999885559082,179.19000244140625,349.1600036621094,55,10
